,heat_Demand_MT,heat_Demand_HT,heat_Waste_Heat_MT,heat_Waste_Heat_HT
2021-07-14 17:15:00,0.0,260.3,0.0,417.7338556
2021-07-14 17:30:00,0.0,369.2,0.0,567.8820333
2021-07-14 17:45:00,0.0,414.2,0.0,437.7760542
2021-07-14 18:00:00,0.0,237.6,0.0,485.7910569
2021-07-14 18:15:00,0.0,348.9,0.0,472.3764472
2021-07-14 18:30:00,0.0,516.7,0.0,414.188775
2021-07-14 18:45:00,0.0,564.2,0.0,364.6033215
2021-07-14 19:00:00,0.0,392.5,0.0,349.2758757
2021-07-14 19:15:00,0.0,277.5,1376.324504,373.0376212
2021-07-14 19:30:00,0.0,291.9,2914.761056,452.0209927
2021-07-14 19:45:00,0.0,404.8,2095.688788,646.871525
2021-07-14 20:00:00,0.0,431.0,934.3908299,364.7239042
2021-07-14 20:15:00,0.0,266.6,478.9556957,428.7726201
2021-07-14 20:30:00,0.0,331.3,0.0,323.809041
2021-07-14 20:45:00,0.0,255.7,0.0,341.380925
2021-07-14 21:00:00,0.0,274.4,0.0,355.7849125
2021-07-14 21:15:00,0.0,220.3,0.0,383.7523208
2021-07-14 21:30:00,0.0,314.4,0.0,604.3687
2021-07-14 21:45:00,0.0,451.8,0.0,295.0385785
2021-07-14 22:00:00,0.0,324.4,0.0,308.4829826
2021-07-14 22:15:00,0.0,239.7,0.0,325.167209
2021-07-14 22:30:00,0.0,317.6,179.5961957,231.5634479
2021-07-14 22:45:00,0.0,542.0,2501.024295,369.6784889
2021-07-14 23:00:00,0.0,381.3,3187.965071,415.4430847
2021-07-14 23:15:00,0.0,405.2,1784.570472,431.9356139
2021-07-14 23:30:00,0.0,430.8,223.956199,200.9578847
2021-07-14 23:45:00,0.0,303.6,74.80602847,244.1141229
2021-07-15 00:00:00,0.0,180.0,0.0,258.2640535
2021-07-15 00:15:00,0.0,250.2,0.0,254.2628354
2021-07-15 00:30:00,0.0,218.6,0.0,309.902034
2021-07-15 00:45:00,0.0,353.6,0.0,466.409925
2021-07-15 01:00:00,0.0,457.0,0.0,206.8578
2021-07-15 01:15:00,0.0,254.0,0.0,191.3783299
2021-07-15 01:30:00,0.0,152.9,0.0,265.7172986
2021-07-15 01:45:00,0.0,226.7,55.60901788,174.1431446
2021-07-15 02:00:00,0.0,282.9,634.2257936,262.8755104
2021-07-15 02:15:00,0.0,413.7,974.9052024,122.0677196
2021-07-15 02:30:00,0.0,265.9,993.2562112,278.491458
2021-07-15 02:45:00,0.0,237.1,430.9288898,93.58839097
2021-07-15 03:00:00,0.0,149.2,404.2642043,0.0
2021-07-15 03:15:00,0.0,133.8,0.0,0.0
2021-07-15 03:30:00,0.0,107.1,0.0,0.0
2021-07-15 03:45:00,0.0,124.6,0.0,0.0
2021-07-15 04:00:00,0.0,130.1,0.0,0.0
2021-07-15 04:15:00,0.0,125.8,0.0,45.25727813
2021-07-15 04:30:00,0.0,105.7,0.0,134.7985885
2021-07-15 04:45:00,0.0,197.0,94.26348958,47.16018125
2021-07-15 05:00:00,0.0,137.4,1385.491794,0.0
2021-07-15 05:15:00,0.0,141.0,1878.752788,49.48972049
2021-07-15 05:30:00,0.0,487.5,691.3648162,0.0
2021-07-15 05:45:00,0.0,307.2,381.6762091,0.0
2021-07-15 06:00:00,0.0,235.7,285.1751063,0.0
2021-07-15 06:15:00,0.0,272.8,0.0,0.0
2021-07-15 06:30:00,0.0,243.2,0.0,7.006139063
2021-07-15 06:45:00,0.0,256.6,0.0,136.8401738
2021-07-15 07:00:00,0.0,311.5,0.0,220.4798791
2021-07-15 07:15:00,0.0,335.7,0.0,73.89609323
2021-07-15 07:30:00,0.0,197.6,0.0,15.54806519
2021-07-15 07:45:00,0.0,219.0,56.27756215,0.0
2021-07-15 08:00:00,0.0,243.5,1782.780868,0.0
2021-07-15 08:15:00,0.0,448.4,2084.1688130000002,31.72975712
2021-07-15 08:30:00,0.0,433.3,1209.6637,177.1743686
2021-07-15 08:45:00,0.0,503.6,584.7247411,28.87550252
2021-07-15 09:00:00,0.0,138.4,388.1070448,53.1291197
2021-07-15 09:15:00,0.0,140.0,402.9420205,680.9191055
2021-07-15 09:30:00,0.0,425.1,296.6820119,106.1059294
2021-07-15 09:45:00,0.0,330.8,394.7701635,522.6132587
2021-07-15 10:00:00,0.0,740.1,149.2169299,292.3021215
2021-07-15 10:15:00,0.0,368.0,0.0,635.8325694
2021-07-15 10:30:00,0.0,410.6,0.0,214.2282517
2021-07-15 10:45:00,0.0,372.9,0.0,428.2191649
2021-07-15 11:00:00,0.0,540.5,0.0,721.4372875
2021-07-15 11:15:00,0.0,448.1,0.0,503.4061486
2021-07-15 11:30:00,0.0,450.1,0.0,60.58741788
2021-07-15 11:45:00,0.0,343.1,0.0,404.5536148
2021-07-15 12:00:00,0.0,647.0,0.0,562.0378069
2021-07-15 12:15:00,0.0,391.3,0.0,309.7280451
2021-07-15 12:30:00,0.0,241.1,1343.300038,499.1981188
2021-07-15 12:45:00,0.0,262.8,3074.745601,442.4452583
2021-07-15 13:00:00,0.0,275.6,2433.489644,372.6538083
2021-07-15 13:15:00,0.0,218.0,1084.449992,387.46785
2021-07-15 13:30:00,0.0,233.9,618.490921,343.3528757
2021-07-15 13:45:00,0.0,367.7,551.3412094,401.9269299
2021-07-15 14:00:00,0.0,395.6,727.0435648,497.7921153
2021-07-15 14:15:00,0.0,393.1,367.2677931,539.4401931
2021-07-15 14:30:00,0.0,367.2,186.1488826,443.0567021
2021-07-15 14:45:00,0.0,395.0,0.0,422.1610243
2021-07-15 15:00:00,0.0,378.6,0.0,379.3515389
2021-07-15 15:15:00,0.0,391.3,0.0,448.5045194
2021-07-15 15:30:00,0.0,429.1,0.0,405.6266729
2021-07-15 15:45:00,0.0,362.3,0.0,562.1241854
2021-07-15 16:00:00,0.0,404.5,0.0,527.3897104
2021-07-15 16:15:00,0.0,545.7,0.0,447.7526271
2021-07-15 16:30:00,0.0,753.1,0.0,415.9908281
2021-07-15 16:45:00,0.0,536.0,0.0,406.1910983
2021-07-15 17:00:00,0.0,348.9,625.3972535,419.1305031
2021-07-15 17:15:00,0.0,366.0,2366.592284,433.8617052
2021-07-15 17:30:00,0.0,280.5,1898.404909,499.7668104
2021-07-15 17:45:00,0.0,265.9,689.8475885,498.0746295
2021-07-15 18:00:00,0.0,291.8,706.0480208,430.0438847
2021-07-15 18:15:00,0.0,532.5,855.3429561,383.7940281
2021-07-15 18:30:00,0.0,546.0,502.0378396,398.6892819
2021-07-15 18:45:00,0.0,375.3,484.9613682,364.0148479
2021-07-15 19:00:00,0.0,479.2,431.2340118,632.7441781
2021-07-15 19:15:00,0.0,546.0,599.2328807,363.371941
2021-07-15 19:30:00,0.0,407.2,537.1723721,462.0290792
2021-07-15 19:45:00,0.0,521.5,407.4443548,393.5607434
2021-07-15 20:00:00,0.0,253.4,514.5409535,355.2630458
2021-07-15 20:15:00,0.0,217.6,740.4250637,416.5126601
2021-07-15 20:30:00,0.0,270.8,582.8321495,543.2450028
2021-07-15 20:45:00,0.0,295.1,340.9595557,281.3400548
2021-07-15 21:00:00,0.0,177.7,1078.995371,134.0565985
2021-07-15 21:15:00,0.0,159.9,585.66019,575.1746292
2021-07-15 21:30:00,0.0,303.4,772.4813229,140.5201372
2021-07-15 21:45:00,0.0,366.6,511.650753,433.7769986
2021-07-15 22:00:00,0.0,404.4,1355.182582,528.8597308
2021-07-15 22:15:00,0.0,587.2,703.1987972,93.916073
2021-07-15 22:30:00,0.0,282.4,625.4098915,545.6986944
2021-07-15 22:45:00,0.0,491.0,461.5650949,238.4866344
2021-07-15 23:00:00,0.0,329.7,631.8969469,250.878541
2021-07-15 23:15:00,0.0,569.3,300.8875694,808.0084444
2021-07-15 23:30:00,0.0,610.4,0.0,137.6159489
2021-07-15 23:45:00,0.0,296.4,0.0,337.5804466
2021-07-16 00:00:00,0.0,393.6,0.0,443.4787634
2021-07-16 00:15:00,0.0,384.9,0.0,82.04417951
2021-07-16 00:30:00,0.0,262.2,0.0,487.793613
2021-07-16 00:45:00,0.0,425.4,0.0,311.7178514
2021-07-16 01:00:00,0.0,379.9,0.0,328.6662417
2021-07-16 01:15:00,0.0,414.7,0.0,400.9371535
2021-07-16 01:30:00,0.0,388.0,0.0,103.4911059
2021-07-16 01:45:00,0.0,264.0,0.0,146.0287931
2021-07-16 02:00:00,0.0,201.1,0.0,510.2291135
2021-07-16 02:15:00,0.0,528.7,20.70933038,162.4568979
2021-07-16 02:30:00,0.0,318.0,1806.890081,238.9047052
2021-07-16 02:45:00,0.0,247.2,2540.826142,551.8478833
2021-07-16 03:00:00,0.0,350.2,802.2451411,181.9500646
2021-07-16 03:15:00,0.0,136.6,558.170725,280.9555653
2021-07-16 03:30:00,0.0,280.2,830.9405597,257.6878312
2021-07-16 03:45:00,0.0,177.3,0.0,208.5108987
2021-07-16 04:00:00,0.0,124.9,0.0,361.0912988
2021-07-16 04:15:00,0.0,195.8,0.0,194.9668345
2021-07-16 04:30:00,0.0,131.2,0.0,445.3895319
2021-07-16 04:45:00,0.0,305.7,0.0,296.3812682
2021-07-16 05:00:00,0.0,216.2,0.0,240.7194967
2021-07-16 05:15:00,0.0,426.7,0.0,360.8119279
2021-07-16 05:30:00,0.0,556.6,0.0,117.2022866
2021-07-16 05:45:00,0.0,432.1,0.0,295.1775803
2021-07-16 06:00:00,0.0,446.9,0.0,247.542504
2021-07-16 06:15:00,0.0,332.5,52.34882188,117.1046903
2021-07-16 06:30:00,0.0,151.3,1914.249089,517.3182168
2021-07-16 06:45:00,0.0,387.5,2550.256853,232.8576313
2021-07-16 07:00:00,0.0,561.7,791.1236028,194.6968259
2021-07-16 07:15:00,0.0,400.6,514.6925842,385.0397738
2021-07-16 07:30:00,0.0,511.8,224.8056835,106.9072619
2021-07-16 07:45:00,0.0,276.0,0.0,41.54208496
2021-07-16 08:00:00,0.0,182.7,0.0,592.5510639
2021-07-16 08:15:00,0.0,405.1,0.0,304.1367036
2021-07-16 08:30:00,0.0,335.9,0.0,227.3420703
2021-07-16 08:45:00,0.0,292.3,0.0,506.9977109
2021-07-16 09:00:00,0.0,450.0,0.0,99.93623316
2021-07-16 09:15:00,0.0,246.5,0.0,389.5935918
2021-07-16 09:30:00,0.0,287.5,276.1837293,333.1591523
2021-07-16 09:45:00,0.0,482.3,2435.034224,321.1893472
2021-07-16 10:00:00,0.0,305.0,2480.885876,484.1286722
2021-07-16 10:15:00,0.0,419.2,683.3591857,162.7072003
2021-07-16 10:30:00,0.0,290.5,99.09477005,388.4662198
2021-07-16 10:45:00,0.0,351.7,323.1799472,224.9757424
2021-07-16 11:00:00,0.0,253.1,0.0,366.4925438
2021-07-16 11:15:00,0.0,732.1,0.0,507.5045924
2021-07-16 11:30:00,0.0,503.3,0.0,164.6847326
2021-07-16 11:45:00,0.0,167.4,0.0,476.3818681
2021-07-16 12:00:00,0.0,376.7,0.0,193.2689068
2021-07-16 12:15:00,0.0,262.4,0.0,369.8713189
2021-07-16 12:30:00,0.0,324.6,0.0,314.3555799
2021-07-16 12:45:00,0.0,349.7,0.0,383.0208771
2021-07-16 13:00:00,0.0,407.7,344.7431972,362.2973816
2021-07-16 13:15:00,0.0,388.0,2726.804433,159.2003851
2021-07-16 13:30:00,0.0,194.2,2838.466381,469.2054618
2021-07-16 13:45:00,0.0,399.3,1253.744925,199.9108215
2021-07-16 14:00:00,0.0,164.9,938.2641255,337.2323514
2021-07-16 14:15:00,0.0,373.6,17.8307842,605.8033833
2021-07-16 14:30:00,0.0,480.5,0.0,144.1385281
2021-07-16 14:45:00,0.0,186.7,0.0,501.0652844
2021-07-16 15:00:00,0.0,624.3,0.0,278.6588552
2021-07-16 15:15:00,0.0,246.7,0.0,341.0466434
2021-07-16 15:30:00,0.0,295.0,0.0,542.3719438
2021-07-16 15:45:00,0.0,487.5,0.0,361.5399924
2021-07-16 16:00:00,0.0,562.7,0.0,325.8354236
2021-07-16 16:15:00,0.0,462.6,0.0,276.2339124
2021-07-16 16:30:00,0.0,361.0,0.0,296.8043722
2021-07-16 16:45:00,0.0,289.6,293.7439056,545.7951854
2021-07-16 17:00:00,0.0,382.4,2475.869183,425.8040587
2021-07-16 17:15:00,0.0,270.8,2581.074081,325.6044059
2021-07-16 17:30:00,0.0,304.3,1319.806148,301.4775174
2021-07-16 17:45:00,0.0,257.2,1115.53714,263.7453684
2021-07-16 18:00:00,0.0,306.8,532.0548677,344.4118535
2021-07-16 18:15:00,0.0,341.1,171.6506307,334.7903958
2021-07-16 18:30:00,0.0,348.3,0.0,502.3635799
2021-07-16 18:45:00,0.0,512.0,0.0,427.4225809
2021-07-16 19:00:00,0.0,523.0,0.0,236.281301
2021-07-16 19:15:00,0.0,341.0,0.0,331.1765458
2021-07-16 19:30:00,0.0,276.8,0.0,263.2072778
2021-07-16 19:45:00,0.0,257.5,0.0,301.4510743
2021-07-16 20:00:00,0.0,371.4,0.0,334.6795229
2021-07-16 20:15:00,0.0,287.0,56.73134201,469.7052514
2021-07-16 20:30:00,0.0,549.7,2239.618519,405.3234139
2021-07-16 20:45:00,0.0,370.0,2925.771622,217.0815521
2021-07-16 21:00:00,0.0,183.5,1449.786182,333.4810625
2021-07-16 21:15:00,0.0,164.4,508.6598264,179.5309653
2021-07-16 21:30:00,0.0,236.4,597.6527622,327.3802979
2021-07-16 21:45:00,0.0,250.3,882.6106248,498.9789194
2021-07-16 22:00:00,0.0,547.8,680.8710085,458.6739993
2021-07-16 22:15:00,0.0,494.9,458.7736102,198.7464191
2021-07-16 22:30:00,0.0,243.5,313.5728448,254.0147628
2021-07-16 22:45:00,0.0,289.8,0.0,227.391125
2021-07-16 23:00:00,0.0,598.7,0.0,89.88254444
2021-07-16 23:15:00,0.0,497.7,0.0,185.69397
2021-07-16 23:30:00,0.0,412.8,0.0,181.578283
2021-07-16 23:45:00,0.0,447.2,0.0,5.945027778
2021-07-17 00:00:00,0.0,309.1,0.0,0.0
2021-07-17 00:15:00,0.0,260.5,0.0,0.0
2021-07-17 00:30:00,0.0,148.8,0.0,0.0
2021-07-17 00:45:00,0.0,142.0,985.8293167,91.68525694
2021-07-17 01:00:00,0.0,192.1,2137.268385,127.4130569
2021-07-17 01:15:00,0.0,207.6,1015.051404,5.197775521
2021-07-17 01:30:00,0.0,150.3,257.754988,0.0
2021-07-17 01:45:00,0.0,371.2,0.0,0.0
2021-07-17 02:00:00,0.0,414.4,0.0,0.0
2021-07-17 02:15:00,0.0,406.3,0.0,35.62278438
2021-07-17 02:30:00,0.0,305.1,0.0,170.4056927
2021-07-17 02:45:00,0.0,304.7,0.0,0.0
2021-07-17 03:00:00,0.0,298.5,0.0,0.0
2021-07-17 03:15:00,0.0,82.6,0.0,0.0
2021-07-17 03:30:00,0.0,43.2,0.0,18.79174566
2021-07-17 03:45:00,0.0,167.1,762.6749076,8.279466667
2021-07-17 04:00:00,0.0,98.5,1260.989057,113.9089365
2021-07-17 04:15:00,0.0,144.9,1113.096304,94.26931632
2021-07-17 04:30:00,0.0,187.5,578.5572148,0.0
2021-07-17 04:45:00,0.0,175.7,395.4822639,0.0
2021-07-17 05:00:00,0.0,109.6,132.816001,0.0
2021-07-17 05:15:00,0.0,49.1,996.8828882,0.0
2021-07-17 05:30:00,0.0,388.0,327.2252063,63.10260252
2021-07-17 05:45:00,0.0,345.5,272.2183481,137.1019122
2021-07-17 06:00:00,0.0,253.6,286.9388894,6.175184896
2021-07-17 06:15:00,0.0,125.8,733.3936823,0.0
2021-07-17 06:30:00,0.0,108.8,981.7266135,0.0
2021-07-17 06:45:00,0.0,140.3,557.3206447,0.0
2021-07-17 07:00:00,0.0,212.5,401.8898758,57.91860208
2021-07-17 07:15:00,0.0,359.6,119.5322533,153.5261247
2021-07-17 07:30:00,0.0,272.6,0.0,109.1409852
2021-07-17 07:45:00,0.0,355.7,0.0,2.680424479
2021-07-17 08:00:00,0.0,422.4,0.0,0.0
2021-07-17 08:15:00,0.0,258.3,0.0,0.0
2021-07-17 08:30:00,0.0,162.9,0.0,10.83659106
2021-07-17 08:45:00,0.0,258.9,0.0,134.1490596
2021-07-17 09:00:00,0.0,144.9,0.0,142.6263084
2021-07-17 09:15:00,0.0,221.2,77.87151146,32.86002016
2021-07-17 09:30:00,0.0,168.3,2222.297208,3.062918511
2021-07-17 09:45:00,0.0,115.2,2729.307567,0.0
2021-07-17 10:00:00,0.0,147.7,1189.311469,0.0
2021-07-17 10:15:00,0.0,223.7,409.6372628,173.5992076
2021-07-17 10:30:00,0.0,411.3,388.682653,160.5882517
2021-07-17 10:45:00,0.0,287.7,910.2924688,11.91055113
2021-07-17 11:00:00,0.0,228.9,571.7136012,8.588933724
2021-07-17 11:15:00,0.0,349.5,489.4920262,0.0
2021-07-17 11:30:00,0.0,122.1,327.0823681,3.814047439
2021-07-17 11:45:00,0.0,314.2,582.68205,122.5376081
2021-07-17 12:00:00,0.0,326.1,453.0642524,197.9543493
2021-07-17 12:15:00,0.0,255.6,455.1066554,0.0
2021-07-17 12:30:00,0.0,217.5,516.4438655,10.32025697
2021-07-17 12:45:00,0.0,110.7,523.4444625,5.586512023
2021-07-17 13:00:00,0.0,141.9,600.7991474,3.710302951
2021-07-17 13:15:00,0.0,121.3,484.4883005,945.9513665
2021-07-17 13:30:00,0.0,449.6,510.6300352,252.8478535
2021-07-17 13:45:00,0.0,233.4,647.3566805,130.8617184
2021-07-17 14:00:00,0.0,90.3,95.10134115,321.2316413
2021-07-17 14:15:00,0.0,261.8,0.0,482.8004031
2021-07-17 14:30:00,0.0,503.8,0.0,550.3545302
2021-07-17 14:45:00,0.0,550.1,0.0,781.5555639
2021-07-17 15:00:00,0.0,903.7,0.0,305.4070475
2021-07-17 15:15:00,0.0,636.5,0.0,31.74723446
2021-07-17 15:30:00,0.0,282.9,0.0,44.23012344
2021-07-17 15:45:00,0.0,331.5,0.0,514.2800384
2021-07-17 16:00:00,0.0,318.9,0.0,207.8225833
2021-07-17 16:15:00,0.0,336.7,0.0,134.4905958
2021-07-17 16:30:00,0.0,204.4,2132.640325,236.1004188
2021-07-17 16:45:00,0.0,422.3,3491.533186,92.47712326
2021-07-17 17:00:00,0.0,224.7,1963.043526,0.0
2021-07-17 17:15:00,0.0,241.8,803.6504219,0.0
2021-07-17 17:30:00,0.0,232.2,348.2354611,0.0
2021-07-17 17:45:00,0.0,159.0,377.261841,0.0
2021-07-17 18:00:00,0.0,159.0,79.70307743,58.93095321
2021-07-17 18:15:00,0.0,308.1,0.0,170.40166
2021-07-17 18:30:00,0.0,283.1,0.0,158.957059
2021-07-17 18:45:00,0.0,350.9,0.0,3.522912543
2021-07-17 19:00:00,0.0,248.9,0.0,0.0
2021-07-17 19:15:00,0.0,205.9,0.0,0.0
2021-07-17 19:30:00,0.0,70.9,0.0,18.37424045
2021-07-17 19:45:00,0.0,138.9,0.0,172.810022
2021-07-17 20:00:00,0.0,211.6,294.8016972,123.1096416
2021-07-17 20:15:00,0.0,180.4,2827.485898,41.27081953
2021-07-17 20:30:00,0.0,95.3,3443.757649,0.0
2021-07-17 20:45:00,0.0,178.4,2366.435358,0.0
2021-07-17 21:00:00,0.0,116.6,1152.977072,62.9081658
2021-07-17 21:15:00,0.0,60.7,503.6705236,193.7690052
2021-07-17 21:30:00,0.0,266.6,476.3677443,71.66950747
2021-07-17 21:45:00,0.0,316.3,524.7760863,7.031621528
2021-07-17 22:00:00,0.0,446.4,1043.942388,8.910954167
2021-07-17 22:15:00,0.0,152.9,1272.97744,0.0
2021-07-17 22:30:00,0.0,225.9,705.0892188,61.27017569
2021-07-17 22:45:00,0.0,323.6,607.1533861,179.7724278
2021-07-17 23:00:00,0.0,245.3,581.5563909,0.0
2021-07-17 23:15:00,0.0,245.0,1111.149338,0.0
2021-07-17 23:30:00,0.0,149.0,491.2876222,34.99287188
2021-07-17 23:45:00,0.0,101.9,0.0,3.35404566
2021-07-18 00:00:00,0.0,186.6,0.0,53.65502361
2021-07-18 00:15:00,0.0,367.1,0.0,132.6497639
2021-07-18 00:30:00,0.0,434.4,0.0,0.0
2021-07-18 00:45:00,0.0,311.1,0.0,0.0
2021-07-18 01:00:00,0.0,180.1,0.0,0.0
2021-07-18 01:15:00,0.0,104.6,0.0,18.14996823
2021-07-18 01:30:00,0.0,191.5,0.0,92.09152726
2021-07-18 01:45:00,0.0,295.1,0.0,182.9243194
2021-07-18 02:00:00,0.0,401.7,1055.591519,0.0
2021-07-18 02:15:00,0.0,390.1,3563.844089,0.0
2021-07-18 02:30:00,0.0,257.6,3295.514375,0.0
2021-07-18 02:45:00,0.0,170.1,1354.24263,0.0
2021-07-18 03:00:00,0.0,47.2,656.3937875,0.0
2021-07-18 03:15:00,0.0,15.9,523.9227998,43.40967552
2021-07-18 03:30:00,0.0,67.9,326.3185356,196.6230052
2021-07-18 03:45:00,0.0,217.9,149.1638964,18.2886875
2021-07-18 04:00:00,0.0,124.1,0.0,0.0
2021-07-18 04:15:00,0.0,114.8,0.0,0.0
2021-07-18 04:30:00,0.0,101.4,0.0,0.0
2021-07-18 04:45:00,0.0,149.2,0.0,25.26083628
2021-07-18 05:00:00,0.0,92.7,0.0,62.37937413
2021-07-18 05:15:00,0.0,168.5,0.0,102.1845233
2021-07-18 05:30:00,0.0,436.4,0.0,0.0
2021-07-18 05:45:00,0.0,272.0,0.0,0.0
2021-07-18 06:00:00,0.0,215.7,41.86474705,0.0
2021-07-18 06:15:00,0.0,206.1,2649.863862,31.39865052
2021-07-18 06:30:00,0.0,460.6,3565.358243,127.0115161
2021-07-18 06:45:00,0.0,404.5,2314.319463,69.25839028
2021-07-18 07:00:00,0.0,296.7,1271.487976,2.150122917
2021-07-18 07:15:00,0.0,256.2,759.3381295,55.15382847
2021-07-18 07:30:00,0.0,122.5,395.6347552,0.0
2021-07-18 07:45:00,0.0,189.0,528.7955526,30.54733681
2021-07-18 08:00:00,0.0,104.5,782.5749363,195.5048618
2021-07-18 08:15:00,0.0,216.3,782.0765684,53.71446806
2021-07-18 08:30:00,0.0,220.4,711.5780934,0.0
2021-07-18 08:45:00,0.0,184.1,1274.921939,0.0
2021-07-18 09:00:00,0.0,206.5,734.6570962,17.06922205
2021-07-18 09:15:00,0.0,275.3,561.2666413,153.0714658
2021-07-18 09:30:00,0.0,220.7,610.1911458,206.4019708
2021-07-18 09:45:00,0.0,331.9,659.0547722,0.0
2021-07-18 10:00:00,0.0,266.0,834.2487095,0.0
2021-07-18 10:15:00,0.0,359.2,845.6154641,0.0
2021-07-18 10:30:00,0.0,270.9,662.8833847,20.22833585
2021-07-18 10:45:00,0.0,161.7,603.8366,230.8486382
2021-07-18 11:00:00,0.0,166.1,410.980499,127.0765043
2021-07-18 11:15:00,0.0,268.0,647.3740622,632.110588
2021-07-18 11:30:00,0.0,478.5,1083.599449,395.2590875
2021-07-18 11:45:00,0.0,297.3,711.858676,110.8323016
2021-07-18 12:00:00,0.0,395.3,496.2607942,303.3395537
2021-07-18 12:15:00,0.0,256.1,563.544701,440.0544913
2021-07-18 12:30:00,0.0,284.8,499.4193039,727.4977465
2021-07-18 12:45:00,0.0,363.2,555.0559031,537.0350326
2021-07-18 13:00:00,0.0,346.5,835.6222162,520.7025934
2021-07-18 13:15:00,0.0,322.6,1205.19425,182.7112122
2021-07-18 13:30:00,0.0,124.9,1321.178347,84.9756408
2021-07-18 13:45:00,0.0,138.8,1353.430672,530.7866957
2021-07-18 14:00:00,0.0,320.1,566.1499955,683.6028089
2021-07-18 14:15:00,0.0,489.5,443.9836436,142.3047056
2021-07-18 14:30:00,0.0,234.2,812.1389167,323.5787334
2021-07-18 14:45:00,0.0,276.2,108.1481264,355.1647847
2021-07-18 15:00:00,0.0,387.9,0.0,253.9743219
2021-07-18 15:15:00,0.0,407.7,0.0,390.6123684
2021-07-18 15:30:00,0.0,309.4,0.0,531.8984563
2021-07-18 15:45:00,0.0,628.6,0.0,102.497685
2021-07-18 16:00:00,0.0,258.8,0.0,117.5309007
2021-07-18 16:15:00,0.0,201.2,0.0,471.744174
2021-07-18 16:30:00,0.0,325.6,0.0,140.63023
2021-07-18 16:45:00,0.0,292.8,0.0,109.7633958
2021-07-18 17:00:00,0.0,231.2,0.0,420.3385828
2021-07-18 17:15:00,0.0,459.5,0.0,453.1280969
2021-07-18 17:30:00,0.0,490.5,4.812634288,194.5448878
2021-07-18 17:45:00,0.0,263.8,2348.026447,407.5985215
2021-07-18 18:00:00,0.0,323.3,3736.258006,233.6366731
2021-07-18 18:15:00,0.0,210.1,3163.295132,340.3011356
2021-07-18 18:30:00,0.0,248.6,1422.06714,375.9482495
2021-07-18 18:45:00,0.0,262.7,403.3139102,280.9555061
2021-07-18 19:00:00,0.0,325.0,11.76013194,584.5482809
2021-07-18 19:15:00,0.0,524.6,0.0,293.7603398
2021-07-18 19:30:00,0.0,357.4,0.0,308.752947
2021-07-18 19:45:00,0.0,383.5,0.0,304.814941
2021-07-18 20:00:00,0.0,242.7,0.0,239.786046
2021-07-18 20:15:00,0.0,195.1,0.0,512.5020707
2021-07-18 20:30:00,0.0,267.6,0.0,342.2681701
2021-07-18 20:45:00,0.0,267.8,0.0,305.1472288
2021-07-18 21:00:00,0.0,195.7,1007.029056,263.8195608
2021-07-18 21:15:00,0.0,185.8,3761.309149,235.5862847
2021-07-18 21:30:00,0.0,215.9,3721.455308,384.3769736
2021-07-18 21:45:00,0.0,380.6,1698.409003,396.704284
2021-07-18 22:00:00,0.0,390.4,899.1371764,419.5804891
2021-07-18 22:15:00,0.0,558.8,765.7508061,166.415096
2021-07-18 22:30:00,0.0,284.6,413.0346339,376.4722111
2021-07-18 22:45:00,0.0,392.4,56.19110417,190.1775035
2021-07-18 23:00:00,0.0,295.1,0.0,303.8346878
2021-07-18 23:15:00,0.0,278.6,0.0,447.0225253
2021-07-18 23:30:00,0.0,363.0,0.0,139.3720365
2021-07-18 23:45:00,0.0,274.8,0.0,277.8010919
2021-07-19 00:00:00,0.0,383.3,0.0,170.349072
2021-07-19 00:15:00,0.0,352.3,0.0,236.9902957
2021-07-19 00:30:00,0.0,233.4,0.0,512.718776
2021-07-19 00:45:00,0.0,388.4,0.0,141.1737335
2021-07-19 01:00:00,0.0,255.7,110.5692095,1.795283832
2021-07-19 01:15:00,0.0,79.2,2601.686112,0.0
2021-07-19 01:30:00,0.0,280.7,3369.009749,0.0
2021-07-19 01:45:00,0.0,183.5,1956.459958,0.0
2021-07-19 02:00:00,0.0,175.0,1189.484609,0.084135124
2021-07-19 02:15:00,0.0,221.1,112.739906,146.3317669
2021-07-19 02:30:00,0.0,185.1,0.0,155.6679958
2021-07-19 02:45:00,0.0,185.6,0.0,0.0
2021-07-19 03:00:00,0.0,178.0,0.0,0.0
2021-07-19 03:15:00,0.0,197.9,0.0,0.0
2021-07-19 03:30:00,0.0,279.1,0.0,0.0
2021-07-19 03:45:00,0.0,192.1,0.0,0.0
2021-07-19 04:00:00,0.0,92.4,0.0,19.60948672
2021-07-19 04:15:00,0.0,80.5,40.12837674,77.21269983
2021-07-19 04:30:00,0.0,171.7,1848.838154,113.8466569
2021-07-19 04:45:00,0.0,158.6,2638.793336,0.0
2021-07-19 05:00:00,0.0,71.3,997.7235951,0.0
2021-07-19 05:15:00,0.0,133.6,669.1029535,72.59171589
2021-07-19 05:30:00,0.0,187.6,806.9913465,7.560656684
2021-07-19 05:45:00,0.0,169.5,961.6862323,23.98125851
2021-07-19 06:00:00,0.0,102.8,457.4395188,3.307710243
2021-07-19 06:15:00,0.0,245.4,740.1769806,0.0
2021-07-19 06:30:00,0.0,198.9,539.1538588,17.79367578
2021-07-19 06:45:00,0.0,210.0,705.6499618,158.1780662
2021-07-19 07:00:00,0.0,258.3,607.5451741,134.3416906
